counter_2,CSyft_1/core_1/envs_47,21.073,0.018,0.043,0.058
counter_2,CSyft_1/core_1/envs_48,23.394,0.02,0.042,0.061
counter_2,CSyft_1/core_1/envs_49,25.772,0.019,0.045,0.063
counter_2,CSyft_1/core_1/envs_50,28.289,0.018,0.051,0.065
counter_2,CSyft_1/core_1/envs_51,31.153,0.022,0.049,0.068
counter_2,CSyft_1/core_1/envs_52,33.873,0.024,0.048,0.072
counter_2,CSyft_1/core_1/envs_53,37.297,0.019,0.051,0.073
counter_2,CSyft_1/core_1/envs_54,40.646,0.022,0.05,0.073
counter_2,CSyft_1/core_1/envs_55,44.253,0.023,0.056,0.078
counter_2,CSyft_1/core_1/envs_56,48.155,0.023,0.057,0.072
counter_2,CSyft_1/core_1/envs_57,48.308,0.027,0.056,0.077
counter_2,CSyft_1/core_1/envs_58,61.661,0.036,0.085,0.141
counter_2,CSyft_1/core_1/envs_59,74.382,0.023,0.053,0.076
counter_2,CSyft_1/core_1/envs_60,79.378,0.025,0.057,0.08
counter_2,CSyft_1/core_1/envs_61,82.136,0.059,0.13,0.172
counter_2,CSyft_1/core_1/envs_62,93.764,0.026,0.059,0.084
counter_2,CSyft_1/core_1/envs_63,96.093,0.025,0.06,0.083
counter_2,CSyft_1/core_1/envs_64,95.806,0.056,0.12,0.176
counter_2,CSyft_1/core_1/envs_65,112.644,0.029,0.064,0.092
counter_2,CSyft_1/core_1/envs_66,113.733,0.029,0.065,0.093
counter_2,CSyft_1/core_1/envs_67,125.661,0.038,0.082,0.12
counter_2,CSyft_1/core_1/envs_68,121.783,0.032,0.075,0.102
counter_2,CSyft_1/core_1/envs_69,130.526,0.04,0.086,0.127
counter_2,CSyft_1/core_1/envs_70,140.741,0.034,0.075,0.108
counter_2,CSyft_1/core_1/envs_71,133.314,0.037,0.074,0.112
counter_2,CSyft_1/core_1/envs_72,186.218,0.033,0.071,0.101
counter_2,CSyft_1/core_1/envs_73,159.467,0.037,0.077,0.115
counter_2,CSyft_1/core_1/envs_74,205.783,0.039,0.079,0.115
counter_2,CSyft_1/core_1/envs_75,208.579,0.049,0.098,0.15
counter_2,CSyft_1/core_1/envs_76,196.86,0.042,0.086,0.129
counter_2,CSyft_1/core_1/envs_77,244.528,0.051,0.103,0.158
counter_2,CSyft_1/core_1/envs_78,239.701,0.063,0.127,0.19
counter_2,CSyft_1/core_1/envs_79,258.487,0.043,0.085,0.127
counter_2,CSyft_1/core_1/envs_80,270.335,0.039,0.085,0.126
counter_2,CSyft_1/core_1/envs_81,295.101,0.057,0.114,0.172
counter_2,CSyft_1/core_1/envs_82,286.239,0.078,0.152,0.25
counter_3,CSyft_1/core_1/envs_1,0.021,0.002,0,0.001
counter_3,CSyft_1/core_1/envs_2,0.026,0.002,0.001,0.001
counter_3,CSyft_1/core_1/envs_3,0.025,0.003,0.003,0.003
counter_3,CSyft_1/core_1/envs_4,0.029,0.003,0.002,0.003
counter_3,CSyft_1/core_1/envs_5,0.031,0.003,0.004,0.003
counter_3,CSyft_1/core_1/envs_6,0.035,0.002,0.004,0.006
counter_3,CSyft_1/core_1/envs_7,0.039,0.003,0.011,0.005
counter_3,CSyft_1/core_1/envs_8,0.05,0.003,0.009,0.009
counter_3,CSyft_1/core_1/envs_9,0.061,0.003,0.01,0.01
counter_3,CSyft_1/core_1/envs_10,0.075,0.003,0.009,0.015
counter_3,CSyft_1/core_1/envs_11,0.095,0.005,0.014,0.012
counter_3,CSyft_1/core_1/envs_12,0.109,0.009,0.012,0.018
counter_3,CSyft_1/core_1/envs_13,0.136,0.006,0.017,0.016
counter_3,CSyft_1/core_1/envs_14,0.171,0.006,0.018,0.017
counter_3,CSyft_1/core_1/envs_15,0.201,0.005,0.021,0.018
counter_3,CSyft_1/core_1/envs_16,0.26,0.005,0.021,0.022
counter_3,CSyft_1/core_1/envs_17,0.338,0.004,0.025,0.021
counter_3,CSyft_1/core_1/envs_18,0.409,0.004,0.027,0.023
counter_3,CSyft_1/core_1/envs_19,0.481,0.007,0.029,0.026
counter_3,CSyft_1/core_1/envs_20,0.603,0.005,0.03,0.026
counter_3,CSyft_1/core_1/envs_21,0.73,0.008,0.033,0.027
counter_3,CSyft_1/core_1/envs_22,0.869,0.005,0.035,0.031
counter_3,CSyft_1/core_1/envs_23,0.994,0.007,0.037,0.032
counter_3,CSyft_1/core_1/envs_24,1.196,0.008,0.041,0.035
counter_3,CSyft_1/core_1/envs_25,1.413,0.01,0.04,0.037
counter_3,CSyft_1/core_1/envs_26,1.585,0.006,0.045,0.038
counter_3,CSyft_1/core_1/envs_27,1.875,0.007,0.043,0.041
counter_3,CSyft_1/core_1/envs_28,2.051,0.009,0.046,0.044
counter_3,CSyft_1/core_1/envs_29,2.301,0.008,0.046,0.046
counter_3,CSyft_1/core_1/envs_30,2.777,0.008,0.05,0.045
counter_3,CSyft_1/core_1/envs_31,3.225,0.011,0.052,0.049
counter_3,CSyft_1/core_1/envs_32,3.657,0.009,0.056,0.053
counter_3,CSyft_1/core_1/envs_33,4.187,0.014,0.055,0.053
counter_3,CSyft_1/core_1/envs_34,4.752,0.014,0.059,0.057
counter_3,CSyft_1/core_1/envs_35,5.696,0.012,0.063,0.06
counter_3,CSyft_1/core_1/envs_36,6.597,0.011,0.066,0.066
counter_3,CSyft_1/core_1/envs_37,7.494,0.013,0.071,0.067
counter_3,CSyft_1/core_1/envs_38,8.412,0.012,0.073,0.071
counter_3,CSyft_1/core_1/envs_39,9.153,0.016,0.075,0.082
counter_3,CSyft_1/core_1/envs_40,10.29,0.014,0.077,0.074
counter_3,CSyft_1/core_1/envs_41,11.68,0.014,0.081,0.079
counter_3,CSyft_1/core_1/envs_42,12.942,0.018,0.078,0.084
counter_3,CSyft_1/core_1/envs_43,14.254,0.017,0.086,0.084
counter_3,CSyft_1/core_1/envs_44,15.888,0.016,0.09,0.093
counter_3,CSyft_1/core_1/envs_45,17.408,0.018,0.09,0.093
counter_3,CSyft_1/core_1/envs_46,18.98,0.018,0.097,0.097
counter_3,CSyft_1/core_1/envs_47,21.716,0.02,0.1,0.102
counter_3,CSyft_1/core_1/envs_48,23.901,0.02,0.1,0.101
counter_3,CSyft_1/core_1/envs_49,25.612,0.019,0.102,0.106
counter_3,CSyft_1/core_1/envs_50,28.64,0.021,0.104,0.109
counter_3,CSyft_1/core_1/envs_51,31.289,0.023,0.111,0.119
counter_3,CSyft_1/core_1/envs_52,34.147,0.023,0.11,0.121
counter_3,CSyft_1/core_1/envs_53,36.859,0.023,0.115,0.126
counter_3,CSyft_1/core_1/envs_54,40.508,0.026,0.119,0.128
counter_3,CSyft_1/core_1/envs_55,43.196,0.024,0.122,0.126
counter_3,CSyft_1/core_1/envs_56,48.047,0.027,0.128,0.142
counter_3,CSyft_1/core_1/envs_57,50.738,0.026,0.121,0.134
counter_3,CSyft_1/core_1/envs_58,69.326,0.032,0.148,0.163
counter_3,CSyft_1/core_1/envs_59,66.078,0.03,0.132,0.148
counter_3,CSyft_1/core_1/envs_60,64.079,0.03,0.136,0.144
counter_3,CSyft_1/core_1/envs_61,85.85,0.028,0.129,0.144
counter_3,CSyft_1/core_1/envs_62,89.511,0.03,0.139,0.151
counter_3,CSyft_1/core_1/envs_63,79.484,0.034,0.149,0.164
counter_3,CSyft_1/core_1/envs_64,86.501,0.032,0.149,0.171
counter_3,CSyft_1/core_1/envs_65,95.236,0.037,0.154,0.18
counter_3,CSyft_1/core_1/envs_66,124.152,0.034,0.16,0.18
counter_3,CSyft_1/core_1/envs_67,106.582,0.064,0.306,0.351
counter_3,CSyft_1/core_1/envs_68,129.994,0.035,0.162,0.184
counter_3,CSyft_1/core_1/envs_69,126.215,0.039,0.166,0.204
counter_3,CSyft_1/core_1/envs_70,140.225,0.079,0.312,0.378
counter_3,CSyft_1/core_1/envs_71,161.574,0.043,0.184,0.218
counter_3,CSyft_1/core_1/envs_72,144.216,0.06,0.26,0.318
counter_3,CSyft_1/core_1/envs_73,185.819,0.048,0.214,0.262
counter_3,CSyft_1/core_1/envs_74,201.521,0.064,0.27,0.336
counter_3,CSyft_1/core_1/envs_75,217.758,0.08,0.343,0.419
counter_3,CSyft_1/core_1/envs_76,224.828,0.04,0.187,0.271
counter_3,CSyft_1/core_1/envs_77,238.686,0.071,0.287,0.358
counter_3,CSyft_1/core_1/envs_78,213.913,0.049,0.206,0.257
counter_3,CSyft_1/core_1/envs_79,234.002,0.052,0.216,0.271
counter_3,CSyft_1/core_1/envs_80,252.9,0.059,0.247,0.305
counter_3,CSyft_1/core_1/envs_83,299.391,0.054,0.237,0.297
counter_4,CSyft_1/core_1/envs_1,0.034,0.011,0.001,0.005
counter_4,CSyft_1/core_1/envs_2,0.037,0.011,0.003,0.006
counter_4,CSyft_1/core_1/envs_3,0.039,0.01,0.007,0.013
counter_4,CSyft_1/core_1/envs_4,0.041,0.01,0.006,0.017
counter_4,CSyft_1/core_1/envs_5,0.046,0.01,0.01,0.014
counter_4,CSyft_1/core_1/envs_6,0.052,0.011,0.013,0.013
counter_4,CSyft_1/core_1/envs_7,0.054,0.012,0.014,0.019
counter_4,CSyft_1/core_1/envs_8,0.071,0.012,0.02,0.018
counter_4,CSyft_1/core_1/envs_9,0.076,0.014,0.022,0.022
counter_4,CSyft_1/core_1/envs_10,0.09,0.012,0.028,0.024
counter_4,CSyft_1/core_1/envs_11,0.111,0.013,0.032,0.027
counter_4,CSyft_1/core_1/envs_12,0.135,0.013,0.037,0.031
counter_4,CSyft_1/core_1/envs_13,0.164,0.012,0.045,0.033
counter_4,CSyft_1/core_1/envs_14,0.199,0.014,0.048,0.034
counter_4,CSyft_1/core_1/envs_15,0.237,0.015,0.053,0.041
counter_4,CSyft_1/core_1/envs_16,0.305,0.015,0.059,0.043
counter_4,CSyft_1/core_1/envs_17,0.369,0.016,0.065,0.046
counter_4,CSyft_1/core_1/envs_18,0.443,0.01,0.054,0.039
counter_4,CSyft_1/core_1/envs_19,0.438,0.014,0.063,0.043
counter_4,CSyft_1/core_1/envs_20,0.543,0.013,0.068,0.049
counter_4,CSyft_1/core_1/envs_21,0.719,0.017,0.089,0.064
counter_4,CSyft_1/core_1/envs_22,1.156,0.021,0.119,0.084
counter_4,CSyft_1/core_1/envs_23,1.828,0.026,0.156,0.112
counter_4,CSyft_1/core_1/envs_24,2.281,0.021,0.136,0.09
counter_4,CSyft_1/core_1/envs_25,2.078,0.02,0.147,0.099
counter_4,CSyft_1/core_1/envs_26,2.097,0.017,0.126,0.085
counter_4,CSyft_1/core_1/envs_27,2.177,0.019,0.131,0.09
counter_4,CSyft_1/core_1/envs_28,2.092,0.015,0.112,0.084
counter_4,CSyft_1/core_1/envs_29,3.552,0.025,0.18,0.125
counter_4,CSyft_1/core_1/envs_30,3.677,0.02,0.148,0.105
counter_4,CSyft_1/core_1/envs_31,3.298,0.016,0.134,0.091
counter_4,CSyft_1/core_1/envs_32,3.608,0.017,0.137,0.096
counter_4,CSyft_1/core_1/envs_33,4.242,0.019,0.146,0.106
counter_4,CSyft_1/core_1/envs_34,4.93,0.019,0.155,0.107
counter_4,CSyft_1/core_1/envs_35,5.539,0.017,0.165,0.114
counter_4,CSyft_1/core_1/envs_36,6.611,0.028,0.241,0.173
counter_4,CSyft_1/core_1/envs_37,15.389,0.03,0.254,0.182
counter_4,CSyft_1/core_1/envs_38,9.413,0.024,0.251,0.188
counter_4,CSyft_1/core_1/envs_39,10.62,0.02,0.178,0.122
counter_4,CSyft_1/core_1/envs_40,10.058,0.02,0.194,0.139
counter_4,CSyft_1/core_1/envs_41,13.344,0.022,0.201,0.141
counter_4,CSyft_1/core_1/envs_42,11.98,0.021,0.216,0.149
counter_4,CSyft_1/core_1/envs_43,13.862,0.023,0.224,0.157
counter_4,CSyft_1/core_1/envs_44,22.696,0.028,0.268,0.186
counter_4,CSyft_1/core_1/envs_45,21.12,0.038,0.339,0.241
counter_4,CSyft_1/core_1/envs_46,21.837,0.029,0.282,0.2
counter_4,CSyft_1/core_1/envs_47,20.584,0.032,0.296,0.209
counter_4,CSyft_1/core_1/envs_48,29.847,0.027,0.261,0.191
counter_4,CSyft_1/core_1/envs_49,24.13,0.027,0.259,0.191
counter_4,CSyft_1/core_1/envs_50,28.088,0.028,0.281,0.205
counter_4,CSyft_1/core_1/envs_51,31.525,0.032,0.29,0.208
counter_4,CSyft_1/core_1/envs_52,33.775,0.032,0.3,0.217
counter_4,CSyft_1/core_1/envs_53,37.746,0.032,0.303,0.219
counter_4,CSyft_1/core_1/envs_54,41.184,0.035,0.314,0.23
counter_4,CSyft_1/core_1/envs_55,44.613,0.033,0.323,0.238
counter_4,CSyft_1/core_1/envs_56,48.458,0.031,0.337,0.241
counter_4,CSyft_1/core_1/envs_57,52.398,0.038,0.348,0.254
counter_4,CSyft_1/core_1/envs_58,56.994,0.034,0.354,0.264
counter_4,CSyft_1/core_1/envs_59,61.959,0.037,0.351,0.266
counter_4,CSyft_1/core_1/envs_60,68.147,0.039,0.366,0.268
counter_4,CSyft_1/core_1/envs_61,72.848,0.04,0.371,0.271
counter_4,CSyft_1/core_1/envs_62,79.859,0.041,0.388,0.286
counter_4,CSyft_1/core_1/envs_63,83.251,0.04,0.392,0.293
counter_4,CSyft_1/core_1/envs_64,91.5,0.039,0.398,0.301
counter_4,CSyft_1/core_1/envs_65,98.034,0.044,0.416,0.305
counter_4,CSyft_1/core_1/envs_66,105.172,0.046,0.431,0.315
counter_4,CSyft_1/core_1/envs_67,110.581,0.047,0.432,0.325
counter_4,CSyft_1/core_1/envs_68,119.221,0.046,0.447,0.33
counter_4,CSyft_1/core_1/envs_69,126.739,0.047,0.456,0.342
counter_4,CSyft_1/core_1/envs_70,139.371,0.047,0.456,0.337
counter_4,CSyft_1/core_1/envs_71,148.361,0.053,0.464,0.339
counter_4,CSyft_1/core_1/envs_72,156.894,0.045,0.49,0.372
counter_4,CSyft_1/core_1/envs_73,168.063,0.053,0.493,0.376
counter_4,CSyft_1/core_1/envs_74,175.578,0.052,0.53,0.391
counter_4,CSyft_1/core_1/envs_75,190.424,0.053,0.537,0.405
counter_4,CSyft_1/core_1/envs_76,198.233,0.055,0.537,0.411
counter_4,CSyft_1/core_1/envs_77,232.605,0.078,0.854,0.701
counter_4,CSyft_1/core_1/envs_78,267.689,0.051,0.481,0.351
counter_4,CSyft_1/core_1/envs_79,286.871,0.048,0.514,0.379
counter_4,CSyft_1/core_1/envs_80,293.133,0.072,0.795,0.606
counter_5,CSyft_1/core_1/envs_1,0.077,0.036,0.004,0.026
counter_5,CSyft_1/core_1/envs_2,0.076,0.037,0.006,0.032
counter_5,CSyft_1/core_1/envs_3,0.082,0.035,0.01,0.034
counter_5,CSyft_1/core_1/envs_4,0.084,0.036,0.024,0.028
counter_5,CSyft_1/core_1/envs_5,0.091,0.036,0.027,0.034
counter_5,CSyft_1/core_1/envs_6,0.09,0.034,0.032,0.039
counter_5,CSyft_1/core_1/envs_7,0.097,0.034,0.038,0.044
counter_5,CSyft_1/core_1/envs_8,0.113,0.035,0.036,0.053
counter_5,CSyft_1/core_1/envs_9,0.121,0.035,0.042,0.06
counter_5,CSyft_1/core_1/envs_10,0.138,0.036,0.051,0.066
counter_5,CSyft_1/core_1/envs_11,0.158,0.035,0.057,0.085
counter_5,CSyft_1/core_1/envs_12,0.183,0.036,0.065,0.092
counter_5,CSyft_1/core_1/envs_13,0.212,0.037,0.073,0.097
counter_5,CSyft_1/core_1/envs_14,0.249,0.035,0.097,0.087
counter_5,CSyft_1/core_1/envs_15,0.208,0.029,0.086,0.074
counter_5,CSyft_1/core_1/envs_16,0.268,0.029,0.085,0.095
counter_5,CSyft_1/core_1/envs_17,0.343,0.031,0.113,0.092
counter_5,CSyft_1/core_1/envs_18,0.398,0.031,0.103,0.103
counter_5,CSyft_1/core_1/envs_19,0.457,0.031,0.117,0.113
counter_5,CSyft_1/core_1/envs_20,0.566,0.03,0.129,0.122
counter_5,CSyft_1/core_1/envs_21,0.748,0.038,0.191,0.14
counter_5,CSyft_1/core_1/envs_22,0.989,0.038,0.212,0.153
counter_5,CSyft_1/core_1/envs_23,1.158,0.038,0.231,0.165
counter_5,CSyft_1/core_1/envs_24,1.115,0.031,0.204,0.136
counter_5,CSyft_1/core_1/envs_25,1.652,0.048,0.336,0.223
counter_5,CSyft_1/core_1/envs_26,2.526,0.049,0.371,0.24
counter_5,CSyft_1/core_1/envs_27,2.421,0.039,0.32,0.195
counter_5,CSyft_1/core_1/envs_28,2.407,0.031,0.279,0.164
counter_5,CSyft_1/core_1/envs_29,2.224,0.033,0.301,0.182
counter_5,CSyft_1/core_1/envs_30,4.749,0.074,0.718,0.422
counter_5,CSyft_1/core_1/envs_31,6.545,0.052,0.498,0.319
counter_5,CSyft_1/core_1/envs_32,4.983,0.041,0.444,0.258
counter_5,CSyft_1/core_1/envs_33,5.022,0.067,0.731,0.396
counter_5,CSyft_1/core_1/envs_34,7.555,0.044,0.518,0.268
counter_5,CSyft_1/core_1/envs_35,6.341,0.059,0.673,0.351
counter_5,CSyft_1/core_1/envs_36,7.091,0.038,0.475,0.228
counter_5,CSyft_1/core_1/envs_37,11.38,0.047,0.613,0.296
counter_5,CSyft_1/core_1/envs_38,10.043,0.048,0.636,0.312
counter_5,CSyft_1/core_1/envs_39,11.313,0.07,1.042,0.414
counter_5,CSyft_1/core_1/envs_40,11.557,0.04,0.656,0.351
counter_5,CSyft_1/core_1/envs_41,15.229,0.05,0.75,0.363
counter_5,CSyft_1/core_1/envs_42,12.591,0.05,0.776,0.424
counter_5,CSyft_1/core_1/envs_43,19.426,0.063,0.879,0.412
counter_5,CSyft_1/core_1/envs_44,15.505,0.038,0.652,0.327
counter_5,CSyft_1/core_1/envs_45,24.888,0.064,1.084,0.543
counter_5,CSyft_1/core_1/envs_46,23.808,0.042,0.727,0.352
counter_5,CSyft_1/core_1/envs_47,25.227,0.051,0.922,0.444
counter_5,CSyft_1/core_1/envs_48,26.826,0.042,0.784,0.4
counter_5,CSyft_1/core_1/envs_49,27.988,0.067,1.233,0.609
counter_5,CSyft_1/core_1/envs_50,32.323,0.059,0.881,0.412
counter_5,CSyft_1/core_1/envs_51,32.038,0.043,0.875,0.515
counter_5,CSyft_1/core_1/envs_52,37.194,0.046,0.92,0.453
counter_5,CSyft_1/core_1/envs_53,44.678,0.059,1.149,0.552
counter_5,CSyft_1/core_1/envs_54,52.107,0.086,1.805,0.751
